,State,Year,Quater,District,Transaction_count,Transaction_amount
3202,kerala,2018,3,676517.0,57721,93295318.12828793
3203,kerala,2018,3,680001.0,53939,93396010.97795436
3204,kerala,2018,3,686001.0,47124,72787206.89228892
3205,kerala,2018,3,682042.0,39219,66237424.89596899
3206,kerala,2018,3,695014.0,33399,76136372.13837826
3207,kerala,2018,3,678001.0,32261,52125275.7327912
3208,kerala,2018,3,691001.0,27473,53159544.16120797
3209,kerala,2018,3,673585.0,25681,39966721.10938797
3210,kerala,2018,4,682035.0,126832,231015924.25451952
3211,kerala,2018,4,680001.0,63889,123446719.39383575
3212,kerala,2018,4,673020.0,62141,112301882.73746696
3213,kerala,2018,4,682042.0,62060,97985135.07348408
3214,kerala,2018,4,676517.0,55922,94043155.73272651
3215,kerala,2018,4,686001.0,52019,98947983.66652016
3216,kerala,2018,4,695014.0,43232,95603468.56077117
3217,kerala,2018,4,678001.0,41581,80030451.72478761
3218,kerala,2018,4,682024.0,36223,67588797.02889231
3219,kerala,2018,4,695001.0,33334,68504440.65191163
3220,kerala,2019,1,682035.0,424794,698184963.1885434
3221,kerala,2019,1,680001.0,152326,253001832.0716188
3222,kerala,2019,1,695014.0,102836,182629210.02130088
3223,kerala,2019,1,686001.0,93725,150368503.77932933
3224,kerala,2019,1,676517.0,91865,130450854.57841896
3225,kerala,2019,1,682042.0,87940,125027977.15621428
3226,kerala,2019,1,673020.0,73381,100551145.09441414
3227,kerala,2019,1,678001.0,57653,96589420.36973214
3228,kerala,2019,1,695581.0,49868,76705656.96769725
3229,kerala,2019,1,682024.0,49330,86216550.48514281
3230,kerala,2019,2,682035.0,1095414,1915531173.7280128
3231,kerala,2019,2,680001.0,344201,614084436.4711778
3232,kerala,2019,2,695014.0,241274,432671232.8564364
3233,kerala,2019,2,686001.0,129126,243370487.3077908
3234,kerala,2019,2,676517.0,90823,152647787.92424476
3235,kerala,2019,2,682042.0,82406,127497766.92935768
3236,kerala,2019,2,670017.0,57524,117265001.45364532
3237,kerala,2019,2,682024.0,51192,92463807.4894591
3238,kerala,2019,2,695001.0,47985,92427227.06089756
3239,kerala,2019,2,688012.0,46891,84767048.55101582
3240,kerala,2019,3,682035.0,922736,2232586026.2426395
3241,kerala,2019,3,680001.0,269925,685319703.0242147
3242,kerala,2019,3,695014.0,219352,543773963.5856365
3243,kerala,2019,3,686001.0,122010,314500337.13725847
3244,kerala,2019,3,682042.0,121617,163274424.1497054
3245,kerala,2019,3,682024.0,76457,121592902.2597808
3246,kerala,2019,3,695001.0,75266,128367806.34467186
3247,kerala,2019,3,676517.0,69125,169120258.60498452
3248,kerala,2019,3,695581.0,66597,97078413.08417548
3249,kerala,2019,3,682025.0,66170,102983937.97379948
3250,kerala,2019,4,682035.0,1169059,2475669826.205605
3251,kerala,2019,4,680001.0,376442,854756957.5185084
3252,kerala,2019,4,695014.0,276115,606376650.3602734
3253,kerala,2019,4,686001.0,172682,404584685.81804526
3254,kerala,2019,4,682042.0,162826,227570183.3192477
3255,kerala,2019,4,682016.0,152224,309703730.02672434
3256,kerala,2019,4,695001.0,125570,221675071.93083
3257,kerala,2019,4,682024.0,100100,145416354.08496454
3258,kerala,2019,4,695581.0,92423,118886591.31371072
3259,kerala,2019,4,682025.0,92329,130539724.54745576
3260,kerala,2020,1,682016.0,1364356,2874455684.652919
3261,kerala,2020,1,680001.0,497689,1117395607.5644667
3262,kerala,2020,1,682003.0,421571,944514253.7696828
3263,kerala,2020,1,695001.0,363718,794855059.3254321
3264,kerala,2020,1,682042.0,359054,622312023.1150094
3265,kerala,2020,1,673032.0,341861,721176207.0807674
3266,kerala,2020,1,682036.0,227320,470520766.2242434
3267,kerala,2020,1,686001.0,220877,506120170.9276376
3268,kerala,2020,1,682024.0,117801,164795922.46555993
3269,kerala,2020,1,695581.0,111524,133843168.6482603
3270,kerala,2020,2,682016.0,1783976,4560849554.441608
3271,kerala,2020,2,680001.0,380483,1000017282.7133592
3272,kerala,2020,2,682003.0,255872,614649926.1720719
3273,kerala,2020,2,695001.0,242530,577245769.771527
3274,kerala,2020,2,682036.0,194815,457541254.4445064
3275,kerala,2020,2,673032.0,188347,455019619.74895096
3276,kerala,2020,2,686001.0,141765,390990529.12594193
3277,kerala,2020,2,682042.0,125297,205983157.9332561
3278,kerala,2020,2,676504.0,118227,266272942.5274197
3279,kerala,2020,2,682038.0,73188,141011603.52223673
3280,kerala,2020,3,682016.0,1781390,4453697066.566498
3281,kerala,2020,3,682003.0,640704,1612014283.7124972
3282,kerala,2020,3,680001.0,508929,1502501615.7469406
3283,kerala,2020,3,673032.0,276784,665919817.8057573
3284,kerala,2020,3,676504.0,260256,652353313.7491207
3285,kerala,2020,3,686001.0,210014,593347550.8452176
3286,kerala,2020,3,691001.0,175285,426945129.9104941
3287,kerala,2020,3,682042.0,165204,218212462.7496692
3288,kerala,2020,3,695001.0,162293,376286363.8690087
3289,kerala,2020,3,682024.0,124208,175719166.3823725
3290,kerala,2020,4,682016.0,1782552,3715184494.286285
3291,kerala,2020,4,682003.0,661831,1417045188.1926427
3292,kerala,2020,4,680001.0,522431,1353324495.5291076
3293,kerala,2020,4,673032.0,345569,653148567.7994026
3294,kerala,2020,4,682042.0,318495,335094355.14334625
3295,kerala,2020,4,682024.0,295043,344493499.72119534
3296,kerala,2020,4,676504.0,288515,588994551.4905192
3297,kerala,2020,4,682025.0,243156,281190848.0585133
3298,kerala,2020,4,695001.0,242334,473317381.2414259
3299,kerala,2020,4,682020.0,228127,288083489.1507693
3300,kerala,2021,1,682016.0,4083761,6009560474.532877
3301,kerala,2021,1,682003.0,1444566,2261928517.210402
3302,kerala,2021,1,680001.0,1204345,2308949162.171064
3303,kerala,2021,1,676504.0,716927,1059483084.1743397
3304,kerala,2021,1,673032.0,700942,1059786486.5001254
3305,kerala,2021,1,686001.0,445178,778875578.6139554
3306,kerala,2021,1,695001.0,426500,788333934.2269999
3307,kerala,2021,1,682042.0,397188,406369035.0808423
3308,kerala,2021,1,682024.0,380649,397157582.78983474
3309,kerala,2021,1,691001.0,351230,655067359.0204828
3310,kerala,2021,2,682016.0,5021464,6942814062.7759
3311,kerala,2021,2,682003.0,1734880,2526827007.4252086
3312,kerala,2021,2,680001.0,1450332,2634779334.830291
3313,kerala,2021,2,676504.0,797106,1132559461.3820748
3314,kerala,2021,2,673032.0,719086,1159489238.655241
3315,kerala,2021,2,686001.0,558513,942365129.8799086
3316,kerala,2021,2,695001.0,464554,948105256.7308748
3317,kerala,2021,2,691001.0,394496,744530500.7858074
3318,kerala,2021,2,682042.0,364155,375682651.394161
3319,kerala,2021,2,682036.0,306976,405113745.20460993
3320,kerala,2021,3,682016.0,6568348,9071786449.891975
3321,kerala,2021,3,682003.0,2217365,3251612769.5628533
3322,kerala,2021,3,680001.0,1836735,3335249297.118217
3323,kerala,2021,3,676504.0,1078881,1506288095.0652597
3324,kerala,2021,3,673032.0,1078867,1708928757.630698
3325,kerala,2021,3,686001.0,680014,1177241028.4055138
3326,kerala,2021,3,695001.0,631261,1256822408.339543
3327,kerala,2021,3,682042.0,512638,525900402.7372581
3328,kerala,2021,3,691001.0,508345,1029996244.647912
3329,kerala,2021,3,682024.0,447797,486601759.08711857
3330,kerala,2021,4,682016.0,8930087,11255618548.128666
3331,kerala,2021,4,682003.0,2715548,3744658866.7402086
3332,kerala,2021,4,680001.0,2199213,3766168323.3930655
3333,kerala,2021,4,676504.0,1341706,1697783536.4031794
3334,kerala,2021,4,673032.0,1273522,1911121015.3320863
3335,kerala,2021,4,686001.0,832169,1380578481.4536495
3336,kerala,2021,4,695001.0,782037,1476373896.6673515
3337,kerala,2021,4,682042.0,691491,679531756.4620703
3338,kerala,2021,4,691001.0,622328,1310012684.394854
3339,kerala,2021,4,682024.0,620902,641748823.1239398
3340,kerala,2022,1,682016.0,10668279,13096227726.701626
3341,kerala,2022,1,682003.0,3301409,4429522355.564033
3342,kerala,2022,1,680001.0,2665641,4519430336.875703
3343,kerala,2022,1,676504.0,1593062,1955707695.502362
3344,kerala,2022,1,673032.0,1344633,2002683741.5081573
3345,kerala,2022,1,686001.0,963050,1567012323.1801991
3346,kerala,2022,1,695001.0,908269,1693134508.228512
3347,kerala,2022,1,691001.0,826505,1847627074.4818888
3348,kerala,2022,1,682042.0,771918,759319663.4586056
3349,kerala,2022,1,682024.0,678548,664616770.8666039
3350,kerala,2022,2,682016.0,11390739,13722939471.827314
3351,kerala,2022,2,682003.0,3622092,4805305309.972138
3352,kerala,2022,2,680001.0,3244043,5413950595.691341
3353,kerala,2022,2,676504.0,1814600,2163377399.202567
3354,kerala,2022,2,673032.0,1524291,2190726657.022115
3355,kerala,2022,2,691001.0,1135098,2536084631.5411034
3356,kerala,2022,2,695001.0,1038601,1921227555.036225
3357,kerala,2022,2,686001.0,984522,1616960748.5110626
3358,kerala,2022,2,682042.0,861613,830945898.5744267
3359,kerala,2022,2,682024.0,755024,780067399.5888613
3360,kerala,2022,3,682036.0,7957281,8882654528.604155
3361,kerala,2022,3,682507.0,6910583,8367756475.456255
3362,kerala,2022,3,695001.0,3499068,4575183661.374134
3363,kerala,2022,3,680001.0,2995750,4099707371.5068607
3364,kerala,2022,3,691001.0,2214879,3098616481.1014743
3365,kerala,2022,3,686004.0,1897865,2442229812.809392
3366,kerala,2022,3,682016.0,1712502,2107780839.3820448
3367,kerala,2022,3,676517.0,1234319,1617429170.7740812
3368,kerala,2022,3,688012.0,1032141,1149920056.2801034
3369,kerala,2022,3,682024.0,1006763,1042240369.7694284
3370,kerala,2022,4,682507.0,14935118,17212516875.185562
3371,kerala,2022,4,680001.0,6143263,7259678577.20892
3372,kerala,2022,4,682036.0,4799046,5241017648.418181
3373,kerala,2022,4,695001.0,2750149,3555910885.040967
3374,kerala,2022,4,676517.0,2211184,2729911478.978895
3375,kerala,2022,4,686004.0,2038003,2649881460.871684
3376,kerala,2022,4,691001.0,1720848,2349449285.558656
3377,kerala,2022,4,688012.0,1254680,1420437735.630407
3378,kerala,2022,4,678001.0,1180594,1633522648.2639046
3379,kerala,2022,4,682024.0,1174630,1176204700.313783
3380,ladakh,2018,1,194104.0,2020,3828955.00658693
3381,ladakh,2018,1,194101.0,1308,2687004.1412541345
3382,ladakh,2018,1,194107.0,907,1172438.2670770823
3383,ladakh,2018,1,194201.0,453,730331.760636051
3384,ladakh,2018,1,194703.0,343,784034.4341519758
3385,ladakh,2018,1,194105.0,285,372502.5085663168
3386,ladakh,2018,1,194103.0,270,1458140.4024246996
3387,ladakh,2018,1,194102.0,214,392108.37107729935
3388,ladakh,2018,1,194109.0,125,422287.5184636368
3389,ladakh,2018,1,194106.0,98,215194.16782998943
3390,ladakh,2018,2,194104.0,3729,8309267.261285865
3391,ladakh,2018,2,194101.0,3139,10904079.132593855
3392,ladakh,2018,2,194107.0,2134,7552290.20406978
3393,ladakh,2018,2,194201.0,1555,4664125.294900896
3394,ladakh,2018,2,194102.0,1128,4752049.045722285
3395,ladakh,2018,2,194103.0,918,3310614.596084082
3396,ladakh,2018,2,194703.0,888,2718526.7713195444
3397,ladakh,2018,2,194105.0,827,2883469.174699771
3398,ladakh,2018,2,194109.0,276,501323.52715195087
3399,ladakh,2018,2,194401.0,204,1090861.431970323
3400,ladakh,2018,3,194104.0,5788,17149541.916428685
3401,ladakh,2018,3,194101.0,5432,19310453.105081312
3402,ladakh,2018,3,194107.0,3831,13059921.36487846
3403,ladakh,2018,3,194201.0,2473,8488742.36002268
3404,ladakh,2018,3,194102.0,1768,6866676.271421243
3405,ladakh,2018,3,194103.0,1439,4467492.064714355
3406,ladakh,2018,3,194105.0,1439,2723488.3925920613
3407,ladakh,2018,3,194703.0,1238,5352984.614705656
3408,ladakh,2018,3,194106.0,883,4038015.800257112
3409,ladakh,2018,3,194401.0,285,1775235.1133856145
3410,ladakh,2018,4,194104.0,9100,32131162.602099724
3411,ladakh,2018,4,194101.0,6526,23776399.24644202
3412,ladakh,2018,4,194107.0,5228,21335611.27194267
3413,ladakh,2018,4,194201.0,3905,16456855.181821303
3414,ladakh,2018,4,194103.0,2115,7315736.670264327
3415,ladakh,2018,4,194105.0,2051,7670728.188730611
3416,ladakh,2018,4,194703.0,1965,9248371.782299018
3417,ladakh,2018,4,194102.0,1799,6137851.003826457
3418,ladakh,2018,4,194106.0,1181,5266777.983922208
3419,ladakh,2018,4,194401.0,693,3798802.3885751935
3420,ladakh,2019,1,194104.0,12861,37420302.93301695
3421,ladakh,2019,1,194101.0,8237,27117055.5844926
3422,ladakh,2019,1,194107.0,6588,22466686.40163545
3423,ladakh,2019,1,194201.0,5019,17060651.132651757
3424,ladakh,2019,1,194105.0,2632,7337898.631565983
3425,ladakh,2019,1,194103.0,2503,8164147.918660348
3426,ladakh,2019,1,194102.0,2041,7680518.289965478
3427,ladakh,2019,1,194703.0,1885,8137333.010003834
3428,ladakh,2019,1,194106.0,1541,4488942.049262468
3429,ladakh,2019,1,194401.0,1370,6217803.825260316
3430,ladakh,2019,2,194104.0,17735,63295020.36014056
3431,ladakh,2019,2,194101.0,14988,56876989.833605215
3432,ladakh,2019,2,194201.0,7906,28898155.1417718
3433,ladakh,2019,2,194107.0,6499,24856852.82102184
3434,ladakh,2019,2,194102.0,4231,15822043.8285886
3435,ladakh,2019,2,194103.0,3828,15210861.508913623
3436,ladakh,2019,2,194105.0,3074,10966869.641619151
3437,ladakh,2019,2,194703.0,2941,10821285.393593328
3438,ladakh,2019,2,194401.0,2568,13012100.063231183
3439,ladakh,2019,2,194106.0,2228,7407619.436965435
3440,ladakh,2019,3,194104.0,23502,77525803.43935364
3441,ladakh,2019,3,194101.0,22448,87032254.92826144
3442,ladakh,2019,3,194201.0,13706,46090802.91709252
3443,ladakh,2019,3,194107.0,8879,29420436.3453166
3444,ladakh,2019,3,194401.0,4366,21531295.988504905
3445,ladakh,2019,3,194102.0,4213,14724824.542575972
3446,ladakh,2019,3,194103.0,3540,13317912.313421424
3447,ladakh,2019,3,194106.0,3475,12437364.821673151
3448,ladakh,2019,3,194105.0,2414,7630850.000177934
3449,ladakh,2019,3,194703.0,2183,8856068.892083729
3450,ladakh,2019,4,194104.0,25677,93804173.45136118
3451,ladakh,2019,4,194101.0,19933,73175814.12544616
3452,ladakh,2019,4,194201.0,12715,46549944.532595575
3453,ladakh,2019,4,194107.0,8728,34212482.94557621
3454,ladakh,2019,4,194401.0,5372,23507363.88592691
3455,ladakh,2019,4,194106.0,4376,18102525.16997193
3456,ladakh,2019,4,519563.214656018,2014,10098656.16799601
3457,ladakh,2019,4,194103.0,1521,7432483.439131252
3458,ladakh,2019,4,194109.0,1035,4422891.100558474
3459,ladakh,2019,4,194102.0,903,4245135.133525687
3460,ladakh,2020,1,194104.0,30289,94929393.76009162
3461,ladakh,2020,1,194101.0,22693,75287768.73591267
3462,ladakh,2020,1,194201.0,13298,46293557.9571719
3463,ladakh,2020,1,194107.0,10562,35975794.00399302
3464,ladakh,2020,1,194103.0,6375,18421217.781011183
3465,ladakh,2020,1,194401.0,6291,23314389.37033766
3466,ladakh,2020,1,194106.0,5017,17311696.59900993
3467,ladakh,2020,1,194703.0,4869,15014498.55526915
3468,ladakh,2020,1,194102.0,4520,13380518.82518247
3469,ladakh,2020,1,194105.0,4084,12257718.474653965
3470,ladakh,2020,2,194104.0,38688,129402815.08383374
3471,ladakh,2020,2,194101.0,27753,94716572.9270222
3472,ladakh,2020,2,194201.0,17285,55812009.496215954
3473,ladakh,2020,2,194107.0,13133,43976698.09230614
3474,ladakh,2020,2,194103.0,9288,32883827.747635525
3475,ladakh,2020,2,194401.0,8670,33734198.393975794
3476,ladakh,2020,2,194102.0,8264,30947937.286564
3477,ladakh,2020,2,194105.0,7237,21165123.923762888
3478,ladakh,2020,2,194703.0,7031,23692276.11660263
3479,ladakh,2020,2,194106.0,5244,17771134.590414867
3480,ladakh,2020,3,194104.0,53009,195759175.21942508
3481,ladakh,2020,3,194101.0,36318,125762209.10383196
3482,ladakh,2020,3,194201.0,33208,131788417.2799292
3483,ladakh,2020,3,194107.0,21812,80911251.92241782
3484,ladakh,2020,3,194102.0,13177,50193271.97390421
3485,ladakh,2020,3,194103.0,13164,48682989.29905912
3486,ladakh,2020,3,194401.0,11567,51535510.95584342
3487,ladakh,2020,3,194105.0,9087,31090704.288437817
3488,ladakh,2020,3,194106.0,8926,29595203.92357209
3489,ladakh,2020,3,194703.0,8098,28106789.559085622
3490,ladakh,2020,4,194104.0,79598,265446627.7424149
3491,ladakh,2020,4,194101.0,53569,186455975.80271304
3492,ladakh,2020,4,194201.0,40398,145874101.04263115
3493,ladakh,2020,4,194107.0,28650,101994102.20863494
3494,ladakh,2020,4,194103.0,19884,63335720.98437791
3495,ladakh,2020,4,194401.0,19253,76107254.40349069
3496,ladakh,2020,4,194102.0,17941,61946061.18721973
3497,ladakh,2020,4,194106.0,13802,37001878.32567723
3498,ladakh,2020,4,519563.214656018,13717,36711603.92132313
3499,ladakh,2020,4,194703.0,12137,41598849.48929247
3500,ladakh,2021,1,194104.0,69922,253778842.65696287
3501,ladakh,2021,1,194101.0,52241,188584750.97759092
3502,ladakh,2021,1,194201.0,32349,131455088.778226
3503,ladakh,2021,1,194107.0,20479,75239570.32924883
3504,ladakh,2021,1,194401.0,20189,78630023.24266252
3505,ladakh,2021,1,194103.0,17261,50249657.8673976
3506,ladakh,2021,1,194102.0,11397,36877688.47584062
3507,ladakh,2021,1,194703.0,9665,35542116.58772261
3508,ladakh,2021,1,194106.0,9664,29369812.53538941
3509,ladakh,2021,1,194105.0,9247,30460098.458588008
3510,ladakh,2021,2,194104.0,97554,344092221.32634246
3511,ladakh,2021,2,194101.0,82253,290945382.6748371
3512,ladakh,2021,2,194201.0,46730,184021708.64330217
3513,ladakh,2021,2,194107.0,27961,104196961.24413434
3514,ladakh,2021,2,194401.0,27469,110348436.69281755
3515,ladakh,2021,2,194103.0,23768,73062107.06852457
3516,ladakh,2021,2,194102.0,23109,81915521.2458953
3517,ladakh,2021,2,194105.0,15290,45575936.5836569
3518,ladakh,2021,2,194106.0,13320,43934602.79987593
3519,ladakh,2021,2,194703.0,11776,37349775.97845084
3520,ladakh,2021,3,194101.0,158592,609875579.7552676
3521,ladakh,2021,3,194104.0,134590,453246271.9447402
3522,ladakh,2021,3,194201.0,64437,269863008.4168567
3523,ladakh,2021,3,194401.0,37043,160850348.114331
3524,ladakh,2021,3,194103.0,34363,122408757.7582816
3525,ladakh,2021,3,194102.0,33291,125474392.07742149
3526,ladakh,2021,3,194107.0,33031,130954307.98520903
3527,ladakh,2021,3,194105.0,21767,68952692.57986437
3528,ladakh,2021,3,194106.0,17972,58698289.91442717
3529,ladakh,2021,3,194703.0,16103,57215433.30702903
3530,ladakh,2021,4,194104.0,152915,482150693.8057805
3531,ladakh,2021,4,194101.0,145867,501529595.8782504
3532,ladakh,2021,4,194201.0,74027,274189707.01169163
3533,ladakh,2021,4,194401.0,43146,168530928.8720181
3534,ladakh,2021,4,194107.0,38000,139391735.73762026
3535,ladakh,2021,4,194103.0,36689,112442870.8449642
3536,ladakh,2021,4,194102.0,31783,110979297.21193558
3537,ladakh,2021,4,194105.0,22207,67216234.07271755
3538,ladakh,2021,4,194703.0,21830,68873210.48487522
3539,ladakh,2021,4,194106.0,17704,56842594.13239838
3540,ladakh,2022,1,194104.0,154272,472737561.2291975
3541,ladakh,2022,1,194101.0,134589,426307081.65345216
3542,ladakh,2022,1,194201.0,76974,270445428.79312336
3543,ladakh,2022,1,194107.0,45153,152808140.1873147
3544,ladakh,2022,1,194401.0,42114,144670505.39359504
3545,ladakh,2022,1,194103.0,34785,93196976.43138848
3546,ladakh,2022,1,194102.0,26314,89483823.81015117
3547,ladakh,2022,1,194703.0,23787,73704446.76612793
3548,ladakh,2022,1,194105.0,23335,68121513.09820607
3549,ladakh,2022,1,194106.0,17551,56686258.252219945
3550,ladakh,2022,2,194101.0,295744,953619671.915424
3551,ladakh,2022,2,194104.0,235834,687142377.4082154
3552,ladakh,2022,2,194201.0,122174,422676434.180496
3553,ladakh,2022,2,194107.0,78094,237866441.3871275
3554,ladakh,2022,2,194401.0,77048,302237005.0231304
3555,ladakh,2022,2,194103.0,64923,179793577.05094215
3556,ladakh,2022,2,194102.0,49473,160062924.85814723
3557,ladakh,2022,2,194105.0,39622,106171675.08014886
3558,ladakh,2022,2,194703.0,35267,99427375.07701048
3559,ladakh,2022,2,194404.0,31848,150765059.0770013
3560,ladakh,2022,3,194101.0,320558,987012441.2115388
3561,ladakh,2022,3,194104.0,252253,692400225.3003747
3562,ladakh,2022,3,194201.0,138865,447577780.6149179
3563,ladakh,2022,3,194401.0,78063,282694980.31049764
3564,ladakh,2022,3,194103.0,67676,172870643.53104627
3565,ladakh,2022,3,194107.0,66414,194962643.1727585
3566,ladakh,2022,3,194102.0,58100,163338681.53460935
3567,ladakh,2022,3,194404.0,44884,212368409.06949016
3568,ladakh,2022,3,194105.0,40480,105748434.37612358
3569,ladakh,2022,3,194703.0,33746,90353822.98653208
3570,ladakh,2022,4,194104.0,253102,634954359.5981989
3571,ladakh,2022,4,194101.0,242758,650642182.7208587
3572,ladakh,2022,4,194201.0,128329,361948632.4458002
3573,ladakh,2022,4,194401.0,73153,227090234.7867395
3574,ladakh,2022,4,194103.0,62642,136252415.71828476
3575,ladakh,2022,4,194102.0,55644,138011380.5256229
3576,ladakh,2022,4,194107.0,54757,143326775.1819088
3577,ladakh,2022,4,194404.0,50950,195859048.4963047
3578,ladakh,2022,4,194105.0,41674,98531402.32250312
3579,ladakh,2022,4,194703.0,34085,90457957.39822572
3580,lakshadweep,2018,1,682551.0,455,1185781.9836028952
3581,lakshadweep,2018,1,682557.0,126,306892.6263795968
3582,lakshadweep,2018,1,682555.0,112,315190.9630783282
3583,lakshadweep,2018,1,682556.0,36,65846.34124138596
3584,lakshadweep,2018,1,682559.0,30,50800.07325442073
3585,lakshadweep,2018,1,682558.0,17,4038.940558349512
3586,lakshadweep,2018,1,682552.0,2,60.25276276346384
3587,lakshadweep,2018,2,682551.0,1424,3906194.940106515
3588,lakshadweep,2018,2,682555.0,296,1089183.5393228563
3589,lakshadweep,2018,2,682557.0,195,510331.3790839945
3590,lakshadweep,2018,2,682559.0,110,383860.1558654683
3591,lakshadweep,2018,2,682552.0,53,209750.58477834408
3592,lakshadweep,2018,2,682556.0,39,69725.9554841474
3593,lakshadweep,2018,2,682554.0,8,3622.7656284776417
3594,lakshadweep,2018,2,682558.0,7,15140.219130735284
3595,lakshadweep,2018,3,682551.0,698,1556188.1663251773
3596,lakshadweep,2018,3,682555.0,412,1291876.1535955977
3597,lakshadweep,2018,3,682557.0,190,516103.4757615269
3598,lakshadweep,2018,3,682552.0,159,477561.31073856784
3599,lakshadweep,2018,3,682559.0,97,309504.5523544409
3600,lakshadweep,2018,3,682556.0,69,80265.42554576742
3601,lakshadweep,2018,3,682558.0,66,97766.19755502306
3602,lakshadweep,2018,3,682554.0,12,9767.030109748282
3603,lakshadweep,2018,4,682555.0,759,2004526.4450636168
3604,lakshadweep,2018,4,682557.0,301,1111395.751799847
3605,lakshadweep,2018,4,682551.0,186,445814.1111709622
3606,lakshadweep,2018,4,682559.0,143,278949.5883209809
3607,lakshadweep,2018,4,682552.0,118,416078.0738062297
3608,lakshadweep,2018,4,682556.0,108,152911.93502748723
3609,lakshadweep,2018,4,682558.0,23,40153.84242561775
3610,lakshadweep,2018,4,682554.0,4,13383.950608090268
3611,lakshadweep,2019,1,682555.0,1321,4054159.611482283
3612,lakshadweep,2019,1,682557.0,428,2021015.4004817167
3613,lakshadweep,2019,1,682551.0,203,634895.5735906198
3614,lakshadweep,2019,1,682559.0,193,1293390.6740748046
3615,lakshadweep,2019,1,682552.0,150,446817.8958588181
3616,lakshadweep,2019,1,682556.0,109,148186.41259568086
3617,lakshadweep,2019,1,682558.0,58,147707.05723281612
3618,lakshadweep,2019,1,682554.0,19,39957.8540222548
3619,lakshadweep,2019,2,682555.0,1542,4690793.316988427
3620,lakshadweep,2019,2,682557.0,431,1833526.1615473744
3621,lakshadweep,2019,2,682551.0,394,1113924.9783968548
3622,lakshadweep,2019,2,682559.0,192,863634.7924088414
3623,lakshadweep,2019,2,682552.0,182,434050.6261013747
3624,lakshadweep,2019,2,682556.0,135,200339.9666307764
3625,lakshadweep,2019,2,682558.0,45,104411.730251283
3626,lakshadweep,2019,2,682554.0,5,1842.5646639571864
3627,lakshadweep,2019,3,682555.0,1659,3773089.635025319
3628,lakshadweep,2019,3,682551.0,530,1708192.8706464823
3629,lakshadweep,2019,3,682557.0,464,2476541.080395855
3630,lakshadweep,2019,3,682556.0,153,349198.5725462359
3631,lakshadweep,2019,3,682559.0,135,619859.9918967236
3632,lakshadweep,2019,3,682552.0,134,669201.2040730031
3633,lakshadweep,2019,3,682554.0,20,40429.14360313336
3634,lakshadweep,2019,3,682558.0,9,15248.965581715916
3635,lakshadweep,2019,4,682555.0,2171,6680517.434672307
3636,lakshadweep,2019,4,682551.0,537,1342591.4626485973
3637,lakshadweep,2019,4,682557.0,351,1394351.3721540496
3638,lakshadweep,2019,4,682556.0,276,552216.6364643013
3639,lakshadweep,2019,4,682554.0,209,546978.1303369269
3640,lakshadweep,2019,4,682552.0,107,149457.2108710476
3641,lakshadweep,2019,4,682559.0,100,597218.6920294048
3642,lakshadweep,2019,4,682558.0,14,6582.465747216878
3643,lakshadweep,2020,1,682555.0,2725,7559822.515206487
3644,lakshadweep,2020,1,682551.0,833,2364315.9685132443
3645,lakshadweep,2020,1,682557.0,457,1021265.9797646462
3646,lakshadweep,2020,1,682556.0,351,635104.0313028225
3647,lakshadweep,2020,1,682552.0,331,495116.913709726
3648,lakshadweep,2020,1,682554.0,263,606714.8557570663
3649,lakshadweep,2020,1,682559.0,168,739215.6096037484
3650,lakshadweep,2020,1,682558.0,23,80812.70064646855
3651,lakshadweep,2020,2,682555.0,3325,7916550.98094236
3652,lakshadweep,2020,2,682551.0,1285,3554024.880905837
3653,lakshadweep,2020,2,682557.0,982,2466847.4324380844
3654,lakshadweep,2020,2,682556.0,679,1345517.4241300174
3655,lakshadweep,2020,2,682552.0,356,438300.2289261961
3656,lakshadweep,2020,2,682554.0,342,564449.4467231544
3657,lakshadweep,2020,2,682559.0,218,584952.0321700623
3658,lakshadweep,2020,2,682558.0,33,72279.6597086844
3659,lakshadweep,2020,3,682555.0,3980,11206286.724219684
3660,lakshadweep,2020,3,682551.0,1414,3573553.2917372463
3661,lakshadweep,2020,3,682556.0,1084,2342940.3459927253
3662,lakshadweep,2020,3,682557.0,877,1630108.201022955
3663,lakshadweep,2020,3,682552.0,607,1241637.9545541843
3664,lakshadweep,2020,3,682559.0,333,767447.7299204775
3665,lakshadweep,2020,3,682554.0,247,345676.0228254468
3666,lakshadweep,2020,3,682558.0,47,199183.0383841126
3667,lakshadweep,2020,4,682555.0,5080,15206028.236546887
3668,lakshadweep,2020,4,682551.0,2482,5683642.70699198
3669,lakshadweep,2020,4,682556.0,1189,2709723.883802486
3670,lakshadweep,2020,4,682557.0,1135,2575732.3130015805
3671,lakshadweep,2020,4,682552.0,1110,2300070.9627549937
3672,lakshadweep,2020,4,682559.0,338,1025546.562937786
3673,lakshadweep,2020,4,682554.0,230,382427.6476430112
3674,lakshadweep,2020,4,682558.0,86,228145.6034016608
3675,lakshadweep,2021,1,682555.0,4769,15007370.90186011
3676,lakshadweep,2021,1,682551.0,1612,4299900.7358574215
3677,lakshadweep,2021,1,682557.0,794,1982132.238850528
3678,lakshadweep,2021,1,682552.0,722,1950843.71723767
3679,lakshadweep,2021,1,682556.0,563,1751644.5539918535
3680,lakshadweep,2021,1,682559.0,328,1260342.2866715111
3681,lakshadweep,2021,1,682554.0,252,572604.5361795668
